,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,lat,lon,Date Last Confirmed,EV Connector Types
16970,ELEC,Southwest Green Building Center,5620-L Venice Ave NE,Albuquerque,NM,87113,505-821-6259,35.18943,-106.58787,2014-02-05,NEMA520
16971,LPG,Thompson Gas,1822 Albany Hwy,Dawson,GA,39842,229-995-2933,31.7572691,-84.42829870000001,2013-03-31,
16972,ELEC,NRG eVgo - Hooman Nissan,1800 E Spring St,Long Beach,CA,90755,877-455-3833,33.811155,-118.16938799999998,2014-08-05,CHADEMO
16973,ELEC,Marcotte Ford,1025 Main St,Holyoke,MA,1040,413-536-1900,42.181249,-72.629347,2014-04-04,J1772
16974,E85,Shell,120 Middlebelt Rd,Garden City,MI,48135,734-522-6840,42.3116119,-83.330089,2014-04-04,
16975,E85,Blodgett Foodmart - Shell,1700 S Waverly Rd,Lansing,MI,48917,517-322-3070,42.713750399999995,-84.60304289999998,2014-05-02,
16976,ELEC,Spartanburg Administration Building,366 N Church St,Spartanburg,SC,29303,843-743-6736,34.955889899999995,-81.937331,2012-12-31,J1772
16977,ELEC,IMAGINE PARK,801 Broadway,San Diego,CA,92101,888-758-4389,32.715396000000005,-117.15713600000001,2014-08-11,J1772
16978,ELEC,NRG eVgo - Black Walnut Cafe,955 W Stacy Rd,Allen,TX,75013,877-455-3833,33.129321999999995,-96.675614,2014-07-03,J1772
16979,LPG,Custer Gas Service,Highway 385 S,Custer,SD,57730,605-673-4665  888-807-4899,36.836289,-102.518134,2013-02-28,
16980,LPG,Ferrellgas,15559 Foothill Blvd,Fontana,CA,92335,909-823-0675,34.1065094,-117.46439540000002,2014-05-02,
16981,ELEC,CPSE-SATX,11505 N w Loop 1604,San Antonio,TX,78253,888-758-4389,29.494381,-98.70539090000001,2014-08-11,J1772
16982,ELEC,Walgreens ,5158 N Lincoln,Chicago,IL,60625,847-577-3575,41.9757,-87.692813,2013-12-31,J1772
16983,E85,St Louis Veterans Affairs Medical Center - Jefferson Barracks Division,1 Jefferson Barracks Dr,St. Louis,MO,63125,,38.509196100000004,-90.2894349,2014-08-05,
16984,ELEC,University of Hawaii - Lower Campus Parking Garage,2500 Campus Rd,Honolulu,HI,96822,650-845-2869,21.300701999999998,-157.8176773,2014-05-02,J1772 NEMA520
16985,ELEC,GROUP A,431 Prater Way,Sparks,NV,89431,888-758-4389,39.54043370000001,-119.74902970000001,2014-08-11,J1772
16986,ELEC,Levi Plaza Garage,101 Lombard St,San Francisco,CA,94111,888-758-4389,37.80383301,-122.404,2012-09-30,NEMA515 J1772
16987,E85,Valero Corner Store #1062,11003 Culebra Rd,San Antonio,TX,78253,210-688-0845,29.496651,-98.709835,2013-11-30,
16988,E85,Propel Fuels - Shell,151 Main St,Placerville,CA,95667,530-622-3113,38.72764779999999,-120.80454240000002,2013-11-30,
16989,ELEC,BAYSHORE TECH,3600 Bridge Pkwy,Redwood City,CA,94065,888-758-4389,37.5369736,-122.2540527,2014-08-11,J1772
16990,E85,North Carolina DOT,7901 District Dr,Charlotte,NC,28213,,35.271057899999995,-80.734363,2013-06-30,
16991,ELEC,FAIRFAX,142 Bolinas Rd,Fairfax,CA,94930,888-758-4389,37.9851489,-122.5906981,2014-08-11,NEMA520 J1772
16992,BD,Camp Lejeune Marine Corps Base,1070 Michael Rd,Camp Lejeune,NC,28542,,34.672015,-77.32951800000001,2014-08-05,
16993,CNG,Kansas City Water Services Department,7600 E Front St,Kansas City,MO,64120,,39.1298599,-94.491999,2014-06-03,
16994,ELEC,HUNTINGTONBEACH,1128 Pacific Coast Hwy,Huntington Beach,CA,92648,888-758-4389,33.6573906,-118.00297549999999,2014-08-11,J1772
16995,LPG,V-1 Propane,534 Grand Ave,Arco,ID,83213,208-527-3522,43.6329906,-113.30564890000001,2014-05-02,
16996,E85,Fort Meade Auto Center,3240 Fort Meade Rd,Laurel,MD,20724,301-490-8800,39.0911544,-76.7745604,2014-08-05,
16997,ELEC,Tracy Nissan,3195 N Naglee Rd,Tracy,CA,95304,209-820-6000,37.759931,-121.463173,2014-04-21,J1772
16998,LPG,Country Gas Inc,1281 Highway 66 E,Tijeras,NM,87059,505-281-9228,35.095889,-106.27637800000001,2013-02-28,
16999,E85,North Lake Country Store - Marathon,20941 N Territorial Rd,Chelsea,MI,48118,734-562-9050,42.3827412,-84.0158189,2014-05-02,
17000,CNG,County of Riverside,271 N Spring St,Blythe,CA,92225,,33.613553100000004,-114.5983392,2014-05-02,
17001,LPG,City of Haltom,2200 Higgins Ln,Haltom City,TX,76111,,32.791956899999995,-97.28484300000001,2013-12-31,
17002,LPG,Empiregas,3225 Ruckriegel Pkwy,Jeffersontown,KY,40299,502-267-5452,38.200046,-85.559333,2014-07-03,
17003,ELEC,City of Rancho Cucamonga - Red Hill Community Park,7484 Vineyard Ave,Rancho Cucamonga,CA,91730,909-477-2700,34.11787,-117.611,2013-12-31,J1772
17004,LPG,Tommy Carr Tire & Auto Service Inc,196 E Butler Ave,Chalfont,PA,18914,215-822-7379,40.301011200000005,-75.1763788,2014-08-05,
17005,ELEC,BAYSHORE TECH,1300 Island Drive,Redwood City,CA,94065,888-758-4389,37.537380299999995,-122.25627779999999,2014-08-11,J1772
17006,ELEC,Shell Station 13650 - 20210 N. Cave Creek Road,20210 N. Cave Creek Road,Phoenix,AZ,85024,888-998-2546,33.67,-112.03151499999998,2014-08-11,J1772
17007,E85,Armada Fuel Stop - Sunoco,16567 32 Mile Rd,Armada,MI,48005,586-752-2210,42.805853000000006,-82.96314600000002,2014-05-02,
17008,ELEC,CBRE Parking Garage 1,5801 Tennyson Parkway,Plano,TX,75024,888-998-2546,33.073378000000005,-96.822652,2014-08-11,J1772
17009,ELEC,Clear Lake Nissan,2150 Gulf Fwy,League City,TX,77573,281-557-5300,29.485334,-95.10186999999999,2014-04-21,J1772
17010,ELEC,John Sisson Motors,470 Washington Rd,Washington,PA,15301,724-223-8600,40.189231,-80.2135373,2014-04-21,J1772
17011,ELEC,DUVALL FIRE D45,15600 1st Ave NE,Duvall,WA,98019,888-758-4389,47.7413216,-121.98404690000001,2014-08-11,NEMA520 J1772
17012,E85,Holiday Stationstore #434,7700 34 Ave S,Minneapolis,MN,55450,612-727-1512,44.8971962,-93.22299709999999,2014-08-05,
17013,ELEC,PALO ALTO USD,25 Churchill Ave BuildingD,Palo Alto,CA,94306,888-758-4389,37.434537,-122.153346,2014-08-11,J1772
17014,ELEC,CPSE-SATX,1918 SW Military Dr,San Antonio,TX,78221,888-758-4389,29.3565695,-98.5236271,2014-08-11,J1772
17015,LPG,Young's - U-Haul,1219 Magnolia Ave,Port Neches,TX,77651,409-727-5312,29.981865999999997,-93.966126,2013-02-28,
17016,ELEC,Cracker Barrel 565 Kimball,550 Kimball Crossing Drive,Kimball,TN,37347,888-998-2546,35.039625,-85.684444,2014-08-11,CHADEMO J1772
17017,ELEC,Don Williamson Nissan,310 Western Blvd,Jacksonville,NC,28546,910-353-7700,34.761943,-77.381529,2014-05-02,J1772
17018,CNG,Oklahoma Natural Gas - Shawnee Service Center,1444 N Kickapoo St,Shawnee,OK,74801,888-609-2410  800-664-5463,35.3461571,-96.9299479,2014-08-05,
17019,ELEC,Westport Town Hall,110 Myrtle Avenue,Westport,CT,6880,800-663-5633,41.1450945,-73.3599921,2014-08-11,J1772
17020,ELEC,Overtown Transit Village Parking Garage,701 NW 1st Ct,Miami,FL,33136,786-469-2052,25.7808,-80.1969,2012-06-25,NEMA520
17021,E85,Cenex Convenience Store & Car Wash,1601 9th Ave SE,Watertown,SD,57201,605-886-2271,44.890086700000005,-97.08953840000001,2013-11-30,
17022,LPG,Fick & Son's,113 Fig St,Grayling,MI,49738,989-348-7647  800-292-9295,44.663819000000004,-84.718992,2014-05-02,
17023,LPG,U-Haul,16405 I-45 N,Houston,TX,77090,281-440-5113,30.005354999999998,-95.4270552,2013-12-31,
17024,ELEC,Premier Nissan,1120 W Capitol Expy,San Jose,CA,95136,408-978-1234,37.275144,-121.877656,2014-06-03,J1772
17025,E85,Sunoco,2017 Livernois Rd,Troy,MI,48083,248-362-0661,42.552503,-83.14761399999998,2014-05-02,
17026,E85,Fast Eddie's,8362 W State Rd 56,West Baden,IN,47469,812-936-4409,38.560108,-86.614011,2014-07-02,
17027,LPG,Luke Brothers Inc,99 Luke Brothers Dr,Calera,OK,74730,580-434-5480,33.9061738,-96.4659061,2014-08-05,
17028,ELEC,FNG FOX LOT,10201 West Pico Blvd Bldg 100,Los Angeles,CA,90067,888-758-4389,34.0518167,-118.4110267,2014-08-11,J1772
17029,LPG,V-1 Propane,285 S Highway 91,Preston,ID,83263,208-852-0579  866-264-3377,42.10220289999999,-111.87668149999999,2014-05-02,
17030,E85,Kwik Trip #345,9440 State Highway 25,Monticello,MN,55362,763-295-8857,45.287312,-93.803683,2014-05-02,
17031,ELEC,Kendall Airport,13700 SW 139th Court,Miami,FL,33176,800-663-5633,25.639894899999998,-80.41984599999999,2014-08-11,J1772
17032,ELEC,Country Cafe Restaurant,6370 Pioneer St,Ridgefield,WA,98642,888-833-2148,45.817120700000004,-122.68351080000001,2013-05-31,J1772 CHADEMO
17033,LPG,Mr Tire,924 Hammond Ave,Rice Lake,WI,54868,715-234-8191,45.511284,-91.740166,2013-02-28,
17034,ELEC,Palm Bay Ford,1202 Malabar Rd SE,Palm Bay,FL,32907,321-722-9000,27.997887300000002,-80.62786240000001,2014-08-05,NEMA520 J1772
17035,ELEC,Torrance Marriott South Bay,3635 Fashion Way,Torrance,CA,90503,310-316-3636,33.835802,-118.34999499999999,2013-10-31,J1772
17036,ELEC,"Walgreens - Lithia Springs, GA #7337",590 Thornton Rd,Lithia Springs,GA,30122,800-663-5633,33.789458200000006,-84.62311779999999,2014-08-11,J1772
17037,CNG,Burrtec Waste,9820 Cherry Ave,Fontana,CA,92335,,34.07585,-117.48891909999999,2014-05-02,
17038,E85,City of Fort Worth,5021 James Ave,Fort Worth,TX,76115,,32.672908899999996,-97.3450531,2014-05-02,
17039,E85,Mobil,12800 W McNichols Rd W,Detroit,MI,48235,313-861-1196,42.416892,-83.17156399999998,2014-05-02,
17040,ELEC,ALAMEDA,301-399 Elmhurst St,Hayward,CA,94544,888-758-4389,37.655980799999995,-122.09469340000001,2014-08-11,NEMA520 J1772
17041,HY,Honda Research Station - Torrance,1900 Harpers Way,Torrance,CA,90501,800-999-1009,33.843014000000004,-118.314066,2014-05-14,
17042,ELEC,NRG eVgo - Premier Nissan of Fremont,5701 Cushing Pkwy,Fremont,CA,94538,877-455-3833,37.499235999999996,-121.973179,2014-07-03,CHADEMO
17043,CNG,City of California City,7800 Moss Ave,California City,CA,93505,661-824-4250,35.101809700000004,-117.9944311,2014-05-02,
17044,LPG,U-Haul,126 SE Lincoln Ave,Saint Cloud,MN,56304,320-251-3763,45.566092,-94.14279,2014-03-06,
17045,BD,SA White Oil Co,590 Atlanta St SE,Marietta,GA,30060,770-427-1387,33.938411,-84.542824,2013-09-30,
17046,LPG,Centex Propane,2100 Old Airport Rd,Georgetown,TX,78626,512-930-5227,30.663949699999996,-97.66907540000001,2013-02-28,
17047,ELEC,CITY OF SOLVANG,1745 Mission Dr,Solvang,CA,93463,888-758-4389,34.5963135,-120.13648219999999,2014-08-11,J1772
17048,ELEC,EDWARD HOSPITAL,24600 W 127th St,Plainfield,IL,60585,888-758-4389,41.6528252,-88.21808100000001,2014-08-11,J1772
17049,ELEC,"Walgreens - Oakland, CA #11706",301 E 18th Street,Oakland,CA,94606,800-663-5633,38.005229,-121.79901299999999,2014-08-11,J1772
17050,ELEC,QUALITY NISSAN,41895 Motor Car Pkwy,Temecula,CA,92591,888-758-4389,33.5166227,-117.15526329999999,2014-08-11,CHADEMO
17051,ELEC,CITYOF CAMPBELL,300 Orchard City Dr,Campbell,CA,95008,888-758-4389,37.285551899999994,-121.94402649999999,2014-08-11,J1772
17052,ELEC,CITY OF TAVARES,101 N Rockingham Ave,Tavares,FL,32778,888-758-4389,28.802599,-81.72702790000001,2014-08-11,NEMA520 J1772
17053,ELEC,"Walgreens - Edgewood, MD #9342",1930 Pulaski Highway,Edgewood,MD,21040,800-663-5633,39.435450200000005,-76.3141145,2014-08-11,J1772
17054,LPG,Rain & Shine Carwash,4595 Clayton Rd,Concord,CA,94521,925-798-2520,37.9630525,-121.987187,2014-05-02,
17055,ELEC,MAPLEFIELDS,555 Fairfax Rd,St Albans,VT,5478,888-758-4389,44.7972256,-73.0717515,2014-08-11,J1772
17056,CNG,City of Columbia,1900 Lake Ridgeway Dr,Columbia,MO,65202,,38.9694912,-92.2951133,2014-08-05,
17057,LPG,U-Haul,1091 Northgate Mile,Idaho Falls,ID,83401,208-524-3585,43.506106,-112.02511200000001,2014-05-02,
17058,ELEC,Glendale Nissan,484 North Ave,Glendale Heights,IL,60139,630-469-6100,41.90426,-88.068072,2014-04-21,J1772
17059,ELEC,SANTA MONICA,328 Santa Monica Pl,Santa Monica,CA,90401,888-758-4389,34.0160161,-118.4953392,2014-08-11,NEMA520 J1772
17060,ELEC,Mossy Nissan,1885 Auto Park Pl,Chula Vista,CA,91911,619-397-6578,32.595913,-117.02547,2014-06-03,J1772
17061,E85,Deuel County Cenex,375 Main Ave,Toronto,SD,57268,605-794-4861,44.57285,-96.637147,2013-11-30,
17062,LPG,Naval Air Station - Whidbey Island - Ault Field,1015 W Midway,Oak Harbor,WA,98278,,48.3057402,-122.6434517,2014-08-05,
17063,LPG,Farwell Fuels,710 N Stateline Rd,Farwell,TX,79325,806-481-3222,34.39528,-103.044,2013-02-28,
17064,ELEC,PCS1,119 Calle Granada,Santa Barbara,CA,93105,888-758-4389,34.441841600000004,-119.7297868,2014-08-11,J1772
17065,ELEC,Serra Nissan of Sylacauga,80 James Payton Blvd,Sylacauga,AL,35150,256-245-2235,33.176389,-86.29003900000001,2014-05-02,J1772
17066,LPG,U-Haul,594 Bearses Way,Hyannis,MA,2601,508-771-9767,41.665778,-70.30117299999999,2014-07-02,
17067,ELEC,Top Notch Inn,265 Main St,Gorham,NH,3581,603-466-5496,44.3934873,-71.18996070000001,2014-05-02,J1772
17068,ELEC,Jeff Schmitt Nissan,725 Alpha Rd,Beavercreek,OH,45434,937-306-0041,39.708775,-84.026292,2014-04-21,J1772
17069,ELEC,HB Frazer Co,850 Ridgeview Dr,Horsham,PA,19044,888-998-2546,40.197846999999996,-75.15832900000001,2014-08-05,J1772
17070,ELEC,PASSPORT BMW,4730 Auth Pl,Camp Springs,MD,20746,888-758-4389,38.8246533,-76.9197042,2014-08-11,J1772
17071,E85,BP - Circle M Food Shop #70,6025 Atlanta Hwy,Alpharetta,GA,30004,770-772-4978,34.136407,-84.248097,2013-08-31,
17072,ELEC,CCSF - SFO,San Francisco International Airport International Garage G,SF,CA,94128,888-758-4389,37.615590600000004,-122.39308100000001,2014-08-11,J1772
17073,ELEC,Ala Moana Hotel,410 Atkinson Dr,Honolulu,HI,96814,888-833-2148  808-955-4811,21.290171100000002,-157.8393701,2014-05-02,J1772
17074,ELEC,Santa Clara Electrical,908 Bern Ct,San Jose,CA,95112,408-453-1022,37.3759172,-121.8937993,2012-07-31,J1772
17075,ELEC,Avista Corp,1411 E Mission Ave,Spokane,WA,99252,,47.673347,-117.38893300000001,2013-07-31,NEMA520
17076,E85,Holiday Stationstore #404,601 N 5th St,Minneapolis,MN,55401,612-339-1096,44.984522,-93.280052,2014-04-04,
17077,ELEC,PGE - Oregon City Line Center,209 Warner Milne Road,Oregon City,OR,97045,888-998-2546,45.337272,-122.60031200000002,2014-08-11,J1772
17078,CNG,City of Deming,116 N 8th St,Deming,NM,88030,575-494-3037  575-546-8848,32.2676654,-107.76875600000001,2013-11-30,
17079,ELEC,OLYMPIANISSAN,2220 Carriage Dr SW,Olympia,WA,98502,888-758-4389,47.031125,-122.9291747,2014-08-11,CHADEMO
17080,ELEC,PLUGNEVERYWHERE,2913 Northland Dr,Austin,TX,78731,888-758-4389,30.333817,-97.7517957,2014-08-11,NEMA520 J1772
17081,LPG,AmeriGas,2297 US 96,Jasper,TX,75951,409-384-2568,30.941852,-93.996583,2013-02-28,
17082,E85,MFA Oil Petro-Card 24,20 E North Main,Dexter,MO,63841,573-293-5391,36.7945337,-89.957562,2014-07-03,
17083,ELEC,Busam Motor Sales,1501 E Kemper Rd,Cincinnati,OH,45246,513-771-8100,39.2853057,-84.44711120000001,2014-04-21,J1772
17084,ELEC,John Youngblood Motors,3505 S Campbell Ave,Springfield,MO,65807,417-882-3838,37.150658,-93.298244,2014-04-21,J1772
17085,BD,Dinosaur National Monument - Gates of Lodore,Gates of Lodore,Dinosaur,CO,81610,,40.727767,-108.88713999999999,2014-08-05,
17086,CNG,CNG 4 America - Bryan,2890 N Harvey Mitchell Pkwy,Bryan,TX,77807,888-560-5556  979-778-9345,30.7223978,-96.4273347,2014-05-02,
17087,ELEC,Camelback Auto Repair,1050 E. Camelback,Phoenix,AZ,85014,888-998-2546,33.50927,-112.058624,2014-08-11,J1772
17088,ELEC,Phinney Ridge Community Center,6532 Phinney Ave N,Seattle,WA,98103,888-998-2546,47.677276,-122.353954,2014-08-11,J1772
17089,CNG,Apache Perryton,122 N Gum St,Perryton,TX,79070,713-296-7479,36.4018315,-100.79371979999999,2014-04-04,
17090,LPG,USA Gas Inc,815 N Tibbs Rd,Dalton,GA,30720,706-279-2900,34.785804,-85.003861,2013-02-28,
17091,ELEC,Sun Harbor,5000 N Harbor Dr. Suite 200,San Diego,CA,92106,888-998-2546,32.725069,-117.225698,2014-08-11,J1772
17092,CNG,Clean Energy - Amador Valley Industries,3110 Busch Rd,Pleasanton,CA,94566,,37.675484000000004,-121.854224,2013-07-31,
17093,ELEC,Children's Museum of Oak Ridge,461 West Outer Drive,Oak Ridge,TN,37830,888-998-2546,36.023270000000004,-84.27176,2014-08-11,J1772
17094,ELEC,Greenville-Spartanburg International Airport - Parking Lot B,2000 GSP Dr,Greer,SC,29651,864-877-7426  855-443-3873,34.884975,-82.220538,2014-07-03,J1772
17095,LNG,Clean Energy - Georgetown Pilot #353,110 Triport Rd,Georgetown,KY,40324,866-809-4869,38.2755482,-84.55288039999998,2014-08-05,
17096,ELEC,U-Go Stations,1111 Rt 73,Mount Laurel,NJ,8054,609-651-3943,39.9280247,-74.9556143,2014-03-06,J1772
17097,ELEC,CITY-LITTLEROCK,100 main st,Little Rock,AR,72201,888-758-4389,34.746689200000006,-92.27039429999999,2014-08-11,J1772
17098,ELEC,Best Western Date Tree Hotel,81909 Indio Blvd,Indio,CA,92201,760-347-3421,33.731614,-116.24128300000001,2013-08-25,NEMA520
17099,ELEC,HOLLAND BPW,49 EAST 7th St,Holland,MI,49423,888-758-4389,42.791774700000005,-86.1049652,2014-08-11,NEMA520 J1772
17100,CNG,SoCalGas - Santa Barbara Base,219 N Quarantina St,Santa Barbara,CA,93103,213-244-5681,34.42157529999999,-119.68396499999999,2014-05-02,
17101,E85,Corner Store #1217,385 W Highway 550,Bernalillo,NM,87004,505-867-9136,35.320493799999994,-106.5510524,2014-05-02,
17102,E85,Brighton BP,204 W Grand River Ave,Brighton,MI,48116,810-229-8073,42.530466499999996,-83.7807833,2013-03-31,
17103,ELEC,Waikem Mitsubishi,3710 Lincoln Way E,Massillon,OH,44646,877-568-1411,40.794771999999995,-81.462062,2012-04-30,J1772
17104,ELEC,AAA RI-ROYAL,299-331 Silver Spring St,Providence,RI,2904,888-758-4389,41.8528417,-71.41246590000002,2014-08-11,J1772
17105,ELEC,MAG BMW,5016 Post Rd,Dublin,OH,43017,888-758-4389,40.100666499999996,-83.12600529999999,2014-08-11,J1772
17106,ELEC,EDISONPARKFAST,675 New County Rd,Secaucus,NJ,7094,888-758-4389,40.7629395,-74.0762634,2014-08-11,NEMA520 J1772
17107,CNG,Piedmont Natural Gas - Charlotte,112 Verbena St,Charlotte,NC,28217,800-752-7504,35.183925,-80.87978299999999,2014-06-03,
17108,ELEC,BSMG,324 Blackwell Street Washington Bldg Bay 6,Durham,NC,27701,888-758-4389,35.993471,-78.90566390000001,2014-08-11,J1772
17109,CNG,East Side Mobil,1610 E Washington St,West Bend,WI,53095,262-335-1511,43.4272226,-88.19828129999999,2013-09-30,
17110,ELEC,"Walgreens - Philadelphia, PA #7544",10000 Bustleton Ave,Philadelphia,PA,19116,800-663-5633,40.1026176,-75.0287676,2014-08-11,J1772
17111,ELEC,CPSE-SATX,11505 W Loop 1604 N,Helotes,TX,78023,888-758-4389,29.551339399999996,-98.6703162,2014-08-11,J1772
17112,CNG,Weber State University - Questar Gas,4760 Old Post Rd,Ogden,UT,84403,801-324-3900,41.176906,-111.9477613,2013-09-30,
17113,ELEC,Burger King,11546 Sherman Way,North Hollywood,CA,91605,818-392-7903,34.20118170000001,-118.38334040000001,2014-04-04,J1772
17114,ELEC,Cowlitz County - Public Utility District,961 12th Ave,Longview,WA,98632,888-998-2546,46.131351,-122.935973,2014-08-11,J1772
17115,ELEC,City of Saint Petersburg - Parking Garage,117 2nd St N,Saint Petersburg,FL,33731,727-895-3800,27.798069,-82.72844,2013-06-30,J1772
17116,ELEC,Taylor Automotive,1007 Hawkins Ave,Sanford,NC,27330,919-774-3332  919-774-4037,35.494066,-79.1801955,2014-08-05,J1772
17117,ELEC,BALTIMORE CITY,200 W Lombard St,Baltimore,MD,21201,888-758-4389,39.2878761,-76.6190262,2014-08-11,NEMA520 J1772
17118,ELEC,Genentech - San Francisco,455 East Grand Ave,South San Francisco,CA,94080,888-998-2546,37.657174,-122.37930300000001,2014-08-11,J1772
17119,ELEC,WASHCOMMCOLLEGE,4800 East Huron River Dr Campus Parking Structure,Ann Arbor,MI,48105,888-758-4389,42.2623191,-83.6648445,2014-08-11,NEMA520 J1772
17120,E85,Z's West Olive,5905 W Olive,Glendale,AZ,85302,623-842-4094,33.5674811,-112.18663909999998,2013-09-30,
17121,E85,Speedway #7102,5960 S East St,Indianapolis,IN,46227,317-783-6361,39.679378,-86.149563,2014-03-06,
17122,ELEC,Blue Ridge Electric Co-op,2328 Sandifer Blvd,Westminster,SC,29693,843-743-6736,34.66767,-83.0416,2012-08-25,J1772
17123,ELEC,Mojave Desert Air Quality Management District,14306 Park Ave,Victorville,CA,92392,760-245-1661,34.510833,-117.3256,2013-12-31,J1772
17124,ELEC,Ward Center,1200 Ala Moana Blvd,Honolulu,HI,96814,808-591-8411,21.2928238,-157.8523073,2014-05-02,J1772
17125,ELEC,Electric Power Research Institute (EPRI) - Knoxville,942 Corridor Park Blvd,Knoxville,TN,37932,,35.922001,-84.14211999999999,2014-07-03,NEMA515 J1772
17126,LPG,Town and Country Supply - Bridger,209 N Main St,Bridger,MT,59014,406-662-3623,45.2945153,-108.9140932,2014-08-05,
17127,ELEC,BEVERLY HILLS,225 N Canon Dr,Beverly Hills,CA,90210,888-758-4389,34.068298299999995,-118.3988571,2014-08-11,NEMA520 J1772
17128,CNG,City of Victorville,16690 D St,Victorville,CA,92392,760-241-6365,34.539336,-117.29624199999999,2014-05-02,
17129,ELEC,McGavock Nissan,4817 S Loop 289,Lubbock,TX,79424,806-783-8484,33.531797999999995,-101.91503,2014-04-21,J1772
17130,E85,Meijer Gas #114,5030 N Hamilton Rd,Columbus,OH,43230,614-855-4929,40.0601439,-82.86334450000003,2014-03-06,
17131,ELEC,BEVERLY HILLS,450-466 N Crescent Dr,Beverly Hills,CA,90210,888-758-4389,34.07196629999999,-118.40051470000002,2014-08-11,J1772
17132,LPG,U-Haul,83491 Highway 111,Indio,CA,92201,760-347-8688,33.714481899999996,-116.208173,2014-05-02,
17133,ELEC,Tidal Creek Cooperative Food Market,5329 Oleander Dr,Wilmington,NC,28403,910-799-2667,34.208026000000004,-77.86279,2014-08-05,J1772
17134,CNG,CNG Fuel Inc - Lafayette,6650 State Rd 38 E,Lafayette,IN,47905,260-229-2323,40.3740679,-86.7785995,2014-04-04,
17135,CNG,Blue Energy Fuels,573 W 3rd St,Grove,OK,74344,,36.59406920000001,-94.76145160000002,2014-05-02,
17136,CNG,Sunoco,1490 S Main St,Chambersburg,PA,17201,717-261-3234,39.91143690000001,-77.6696013,2014-08-05,
17137,ELEC,Autonation Ford,1311 Linton Blvd,Delray Beach,FL,33444,561-278-0303,26.440907,-80.087092,2014-08-05,J1772
17138,ELEC,"Walgreens - Oakland, CA #3170",3400 Telegraph Ave,Oakland,CA,94609,800-663-5633,37.8229086,-122.2659124,2014-08-11,J1772
17139,ELEC,Fairport Village Landing,30 S Main St,Fairport,NY,14450,585-223-0440,43.1004326,-77.4419733,2014-05-02,J1772
